;Responsavel;Nome;CPF;Nascimento;Sexo;cep;celular;email;confirme ;Febre;Falta de Ar;Tosse;Mal Estar;Dor de Garganta;Coriza;dias;Câncer;Diabetes;Doença Cardíaca;Doença Respiratória;Doença Renal;Pressão Alta;Transplante;Desconheço;Login;Senha;
21363;1;Teste Automatizado Vinte E Um Mil E Trezentos E Sessenta E Tres;46723130774;17/06/1991;M;64057400;69985423695;teste21363@teste21363.com.br;teste21363@teste21363.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Sim;Nao;Nao;Nao;Sim;Sim;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21364;0;Teste Automatizado Vinte E Um Mil E Trezentos E Sessenta E Quatro;46723130774;18/06/1991;F;64057400;69985423695;teste21364@teste21364.com.br;teste21364@teste21364.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Sim;Nao;Nao;Nao;Sim;Sim;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21365;1;Teste Automatizado Vinte E Um Mil E Trezentos E Sessenta E Cinco;46723130774;19/06/1991;M;64057400;69985423695;teste21365@teste21365.com.br;teste21365@teste21365.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Sim;Nao;Nao;Nao;Sim;Nao;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21366;0;Teste Automatizado Vinte E Um Mil E Trezentos E Sessenta E Seis;46723130774;20/06/1991;F;64057400;69985423695;teste21366@teste21366.com.br;teste21366@teste21366.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Sim;Nao;Nao;Nao;Sim;Nao;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21367;1;Teste Automatizado Vinte E Um Mil E Trezentos E Sessenta E Sete;46723130774;21/06/1991;M;64057400;69985423695;teste21367@teste21367.com.br;teste21367@teste21367.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Sim;Nao;Nao;Nao;Sim;Nao;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21368;0;Teste Automatizado Vinte E Um Mil E Trezentos E Sessenta E Oito;46723130774;22/06/1991;F;64057400;69985423695;teste21368@teste21368.com.br;teste21368@teste21368.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Sim;Nao;Nao;Nao;Sim;Nao;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21369;1;Teste Automatizado Vinte E Um Mil E Trezentos E Sessenta E Nove;46723130774;23/06/1991;M;64057400;69985423695;teste21369@teste21369.com.br;teste21369@teste21369.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Sim;Nao;Nao;Nao;Nao;Sim;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21370;0;Teste Automatizado Vinte E Um Mil E Trezentos E Setenta;46723130774;24/06/1991;F;64057400;69985423695;teste21370@teste21370.com.br;teste21370@teste21370.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Sim;Nao;Nao;Nao;Nao;Sim;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21371;1;Teste Automatizado Vinte E Um Mil E Trezentos E Setenta E Um;46723130774;25/06/1991;M;64057400;69985423695;teste21371@teste21371.com.br;teste21371@teste21371.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Sim;Nao;Nao;Nao;Nao;Sim;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21372;0;Teste Automatizado Vinte E Um Mil E Trezentos E Setenta E Dois;46723130774;26/06/1991;F;64057400;69985423695;teste21372@teste21372.com.br;teste21372@teste21372.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Sim;Nao;Nao;Nao;Nao;Sim;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21373;1;Teste Automatizado Vinte E Um Mil E Trezentos E Setenta E Tres;46723130774;27/06/1991;M;64057400;69985423695;teste21373@teste21373.com.br;teste21373@teste21373.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Sim;Nao;Nao;Nao;Nao;Nao;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21374;0;Teste Automatizado Vinte E Um Mil E Trezentos E Setenta E Quatro;46723130774;28/06/1991;F;64057400;69985423695;teste21374@teste21374.com.br;teste21374@teste21374.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Sim;Nao;Nao;Nao;Nao;Nao;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21375;1;Teste Automatizado Vinte E Um Mil E Trezentos E Setenta E Cinco;46723130774;29/06/1991;M;64057400;69985423695;teste21375@teste21375.com.br;teste21375@teste21375.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Sim;Nao;Nao;Nao;Nao;Nao;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21376;0;Teste Automatizado Vinte E Um Mil E Trezentos E Setenta E Seis;46723130774;30/06/1991;F;64057400;69985423695;teste21376@teste21376.com.br;teste21376@teste21376.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Sim;Nao;Nao;Nao;Nao;Nao;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21377;1;Teste Automatizado Vinte E Um Mil E Trezentos E Setenta E Sete;46723130774;01/07/1991;M;64057400;69985423695;teste21377@teste21377.com.br;teste21377@teste21377.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Sim;Sim;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21378;0;Teste Automatizado Vinte E Um Mil E Trezentos E Setenta E Oito;46723130774;02/07/1991;F;64057400;69985423695;teste21378@teste21378.com.br;teste21378@teste21378.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Sim;Sim;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21379;1;Teste Automatizado Vinte E Um Mil E Trezentos E Setenta E Nove;46723130774;03/07/1991;M;64057400;69985423695;teste21379@teste21379.com.br;teste21379@teste21379.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Sim;Sim;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21380;0;Teste Automatizado Vinte E Um Mil E Trezentos E Oitenta;46723130774;04/07/1991;F;64057400;69985423695;teste21380@teste21380.com.br;teste21380@teste21380.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Sim;Sim;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21381;1;Teste Automatizado Vinte E Um Mil E Trezentos E Oitenta E Um;46723130774;05/07/1991;M;64057400;69985423695;teste21381@teste21381.com.br;teste21381@teste21381.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Sim;Nao;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21382;0;Teste Automatizado Vinte E Um Mil E Trezentos E Oitenta E Dois;46723130774;06/07/1991;F;64057400;69985423695;teste21382@teste21382.com.br;teste21382@teste21382.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Sim;Nao;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21383;1;Teste Automatizado Vinte E Um Mil E Trezentos E Oitenta E Tres;46723130774;07/07/1991;M;64057400;69985423695;teste21383@teste21383.com.br;teste21383@teste21383.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Sim;Nao;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21384;0;Teste Automatizado Vinte E Um Mil E Trezentos E Oitenta E Quatro;46723130774;08/07/1991;F;64057400;69985423695;teste21384@teste21384.com.br;teste21384@teste21384.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Sim;Nao;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21385;1;Teste Automatizado Vinte E Um Mil E Trezentos E Oitenta E Cinco;46723130774;09/07/1991;M;64057400;69985423695;teste21385@teste21385.com.br;teste21385@teste21385.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Nao;Sim;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21386;0;Teste Automatizado Vinte E Um Mil E Trezentos E Oitenta E Seis;46723130774;10/07/1991;F;64057400;69985423695;teste21386@teste21386.com.br;teste21386@teste21386.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Nao;Sim;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21387;1;Teste Automatizado Vinte E Um Mil E Trezentos E Oitenta E Sete;46723130774;11/07/1991;M;64057400;69985423695;teste21387@teste21387.com.br;teste21387@teste21387.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Nao;Sim;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21388;0;Teste Automatizado Vinte E Um Mil E Trezentos E Oitenta E Oito;46723130774;12/07/1991;F;64057400;69985423695;teste21388@teste21388.com.br;teste21388@teste21388.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Nao;Sim;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21389;1;Teste Automatizado Vinte E Um Mil E Trezentos E Oitenta E Nove;46723130774;13/07/1991;M;64057400;69985423695;teste21389@teste21389.com.br;teste21389@teste21389.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Nao;Nao;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21390;0;Teste Automatizado Vinte E Um Mil E Trezentos E Noventa;46723130774;14/07/1991;F;64057400;69985423695;teste21390@teste21390.com.br;teste21390@teste21390.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Nao;Nao;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21391;1;Teste Automatizado Vinte E Um Mil E Trezentos E Noventa E Um;46723130774;15/07/1991;M;64057400;69985423695;teste21391@teste21391.com.br;teste21391@teste21391.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Nao;Nao;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21392;0;Teste Automatizado Vinte E Um Mil E Trezentos E Noventa E Dois;46723130774;16/07/1991;F;64057400;69985423695;teste21392@teste21392.com.br;teste21392@teste21392.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Sim;Nao;Nao;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21393;1;Teste Automatizado Vinte E Um Mil E Trezentos E Noventa E Tres;46723130774;17/07/1991;M;64057400;69985423695;teste21393@teste21393.com.br;teste21393@teste21393.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Sim;Sim;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21394;0;Teste Automatizado Vinte E Um Mil E Trezentos E Noventa E Quatro;46723130774;18/07/1991;F;64057400;69985423695;teste21394@teste21394.com.br;teste21394@teste21394.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Sim;Sim;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21395;1;Teste Automatizado Vinte E Um Mil E Trezentos E Noventa E Cinco;46723130774;19/07/1991;M;64057400;69985423695;teste21395@teste21395.com.br;teste21395@teste21395.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Sim;Sim;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21396;0;Teste Automatizado Vinte E Um Mil E Trezentos E Noventa E Seis;46723130774;20/07/1991;F;64057400;69985423695;teste21396@teste21396.com.br;teste21396@teste21396.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Sim;Sim;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21397;1;Teste Automatizado Vinte E Um Mil E Trezentos E Noventa E Sete;46723130774;21/07/1991;M;64057400;69985423695;teste21397@teste21397.com.br;teste21397@teste21397.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Sim;Nao;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21398;0;Teste Automatizado Vinte E Um Mil E Trezentos E Noventa E Oito;46723130774;22/07/1991;F;64057400;69985423695;teste21398@teste21398.com.br;teste21398@teste21398.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Sim;Nao;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21399;1;Teste Automatizado Vinte E Um Mil E Trezentos E Noventa E Nove;46723130774;23/07/1991;M;64057400;69985423695;teste21399@teste21399.com.br;teste21399@teste21399.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Sim;Nao;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21400;0;Teste Automatizado Vinte E Um Mil E Quatrocentos;46723130774;24/07/1991;F;64057400;69985423695;teste21400@teste21400.com.br;teste21400@teste21400.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Sim;Nao;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21401;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Um;46723130774;25/07/1991;M;64057400;69985423695;teste21401@teste21401.com.br;teste21401@teste21401.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Nao;Sim;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21402;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Dois;46723130774;26/07/1991;F;64057400;69985423695;teste21402@teste21402.com.br;teste21402@teste21402.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Nao;Sim;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21403;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Tres;46723130774;27/07/1991;M;64057400;69985423695;teste21403@teste21403.com.br;teste21403@teste21403.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Nao;Sim;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21404;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Quatro;46723130774;28/07/1991;F;64057400;69985423695;teste21404@teste21404.com.br;teste21404@teste21404.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Nao;Sim;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21405;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Cinco;46723130774;29/07/1991;M;64057400;69985423695;teste21405@teste21405.com.br;teste21405@teste21405.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Nao;Nao;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21406;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Seis;46723130774;30/07/1991;F;64057400;69985423695;teste21406@teste21406.com.br;teste21406@teste21406.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Nao;Nao;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21407;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Sete;46723130774;31/07/1991;M;64057400;69985423695;teste21407@teste21407.com.br;teste21407@teste21407.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Nao;Nao;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21408;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Oito;46723130774;01/08/1991;F;64057400;69985423695;teste21408@teste21408.com.br;teste21408@teste21408.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Sim;Nao;Nao;Nao;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21409;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Nove;46723130774;02/08/1991;M;64057400;69985423695;teste21409@teste21409.com.br;teste21409@teste21409.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Sim;Sim;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21410;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Dez;46723130774;03/08/1991;F;64057400;69985423695;teste21410@teste21410.com.br;teste21410@teste21410.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Sim;Sim;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21411;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Onze;46723130774;04/08/1991;M;64057400;69985423695;teste21411@teste21411.com.br;teste21411@teste21411.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Sim;Sim;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21412;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Doze;46723130774;05/08/1991;F;64057400;69985423695;teste21412@teste21412.com.br;teste21412@teste21412.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Sim;Sim;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21413;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Treze;46723130774;06/08/1991;M;64057400;69985423695;teste21413@teste21413.com.br;teste21413@teste21413.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Sim;Nao;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21414;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Quatorze;46723130774;07/08/1991;F;64057400;69985423695;teste21414@teste21414.com.br;teste21414@teste21414.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Sim;Nao;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21415;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Quinze;46723130774;08/08/1991;M;64057400;69985423695;teste21415@teste21415.com.br;teste21415@teste21415.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Sim;Nao;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21416;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Dezesseis;46723130774;09/08/1991;F;64057400;69985423695;teste21416@teste21416.com.br;teste21416@teste21416.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Sim;Nao;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21417;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Dezesete;46723130774;10/08/1991;M;64057400;69985423695;teste21417@teste21417.com.br;teste21417@teste21417.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Nao;Sim;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21418;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Dezoito;46723130774;11/08/1991;F;64057400;69985423695;teste21418@teste21418.com.br;teste21418@teste21418.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Nao;Sim;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21419;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Dezenove;46723130774;12/08/1991;M;64057400;69985423695;teste21419@teste21419.com.br;teste21419@teste21419.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Nao;Sim;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21420;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Vinte;46723130774;13/08/1991;F;64057400;69985423695;teste21420@teste21420.com.br;teste21420@teste21420.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Nao;Sim;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21421;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Vinte E Um;46723130774;14/08/1991;M;64057400;69985423695;teste21421@teste21421.com.br;teste21421@teste21421.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Nao;Nao;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21422;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Vinte E Dois;46723130774;15/08/1991;F;64057400;69985423695;teste21422@teste21422.com.br;teste21422@teste21422.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Nao;Nao;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21423;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Vinte E Tres;46723130774;16/08/1991;M;64057400;69985423695;teste21423@teste21423.com.br;teste21423@teste21423.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Nao;Nao;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21424;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Vinte E Quatro;46723130774;17/08/1991;F;64057400;69985423695;teste21424@teste21424.com.br;teste21424@teste21424.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Sim;Nao;Nao;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21425;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Vinte E Cinco;46723130774;18/08/1991;M;64057400;69985423695;teste21425@teste21425.com.br;teste21425@teste21425.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Nao;Sim;Sim;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21426;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Vinte E Seis;46723130774;19/08/1991;F;64057400;69985423695;teste21426@teste21426.com.br;teste21426@teste21426.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Nao;Sim;Sim;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21427;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Vinte E Sete;46723130774;20/08/1991;M;64057400;69985423695;teste21427@teste21427.com.br;teste21427@teste21427.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Nao;Sim;Sim;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21428;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Vinte E Oito;46723130774;21/08/1991;F;64057400;69985423695;teste21428@teste21428.com.br;teste21428@teste21428.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Nao;Sim;Sim;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21429;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Vinte E Nove;46723130774;22/08/1991;M;64057400;69985423695;teste21429@teste21429.com.br;teste21429@teste21429.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Nao;Sim;Nao;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21430;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Trinta;46723130774;23/08/1991;F;64057400;69985423695;teste21430@teste21430.com.br;teste21430@teste21430.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Nao;Sim;Nao;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21431;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Trinta E Um;46723130774;24/08/1991;M;64057400;69985423695;teste21431@teste21431.com.br;teste21431@teste21431.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Nao;Sim;Nao;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21432;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Trinta E Dois;46723130774;25/08/1991;F;64057400;69985423695;teste21432@teste21432.com.br;teste21432@teste21432.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Nao;Sim;Nao;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21433;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Trinta E Tres;46723130774;26/08/1991;M;64057400;69985423695;teste21433@teste21433.com.br;teste21433@teste21433.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Nao;Nao;Sim;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21434;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Trinta E Quatro;46723130774;27/08/1991;F;64057400;69985423695;teste21434@teste21434.com.br;teste21434@teste21434.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Nao;Nao;Sim;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21435;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Trinta E Cinco;46723130774;28/08/1991;M;64057400;69985423695;teste21435@teste21435.com.br;teste21435@teste21435.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Nao;Nao;Sim;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21436;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Trinta E Seis;46723130774;29/08/1991;F;64057400;69985423695;teste21436@teste21436.com.br;teste21436@teste21436.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Nao;Nao;Sim;Nao;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21437;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Trinta E Sete;46723130774;30/08/1991;M;64057400;69985423695;teste21437@teste21437.com.br;teste21437@teste21437.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Nao;Nao;Nao;Sim;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21438;0;Teste Automatizado Vinte E Um Mil E Quatrocentos E Trinta E Oito;46723130774;31/08/1991;F;64057400;69985423695;teste21438@teste21438.com.br;teste21438@teste21438.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Nao;Nao;Nao;Sim;Nao;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
21439;1;Teste Automatizado Vinte E Um Mil E Quatrocentos E Trinta E Nove;46723130774;01/09/1991;M;64057400;69985423695;teste21439@teste21439.com.br;teste21439@teste21439.com.br;Sim;Nao;Sim;Sim;Nao;Nao;5;Nao;Sim;Nao;Nao;Nao;Nao;Nao;Sim;admin@admin.com.br;admin@admin.com.br;Covid-19 Grave
